,vazao,chuva_media,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3,Ks,p,KL,Nash
43,246.90900000000002023626,22.12800000000000011369,4.86500000000000021316,4.865,17.262999999999998,0.0,0,13.599328378297809,55.70696663454149,32.16463274836896,0.0,55.70696663454149,7.0067392770939065,25.157893471275052,92.96390522714576,3.6636716217021887,3.6636716217021887,0.0,4.702418120128782,59.37063825624367,0,0,0,25.157893471275052,,,,
44,197.37900000000001909939,17.39600000000000079581,4.86500000000000021316,4.865,12.531,0.0,0,10.783744477133272,59.37063825624367,35.94163794840833,0.0,59.37063825624367,8.431044941671718,27.51059300673661,112.51490637017217,1.7472555228667281,1.7472555228667281,0.0,5.642107895737142,61.1178937791104,0,0,0,27.51059300673661,,,,
45,174.20199999999999818101,17.32000000000000028422,4.86500000000000021316,4.865,12.455,0.0,0,11.244551281662215,61.1178937791104,38.755144288398824,0.0,61.1178937791104,9.559471719840653,29.195672568558173,128.07596619455907,1.2104487183377848,1.2104487183377848,0.0,6.3848185264344215,62.32834249744819,0,0,0,29.195672568558173,,,,
46,255.10400000000001341505,28.22899999999999920419,4.86500000000000021316,4.865,23.363999999999997,0.0,0,22.00808275489194,62.32834249744819,51.20375532345011,0.0,62.32834249744819,15.207388886568454,35.99636643688166,206.68289067301058,1.3559172451080557,1.3559172451080557,0.0,10.084284853913665,63.68425974255624,0,0,0,35.99636643688166,,,,
47,526.27699999999992996891,9.99099999999999965894,4.86500000000000021316,4.865,5.1259999999999994,0.0,0,4.935677447140069,63.68425974255624,40.932043884021724,0.0,63.68425974255624,10.471060791616136,30.460983092405588,140.68719662488343,0.19032255285993,0.19032255285993,0.0,6.983809660064411,63.874582295416175,0,0,0,30.460983092405588,,,,
48,133.34399999999999408828,18.98999999999999843681,4.86500000000000021316,4.865,14.124999999999998,0.0,0,13.730536137688192,63.874582295416175,44.19151923009378,0.0,63.874582295416175,11.897339355396502,32.29417987469728,160.4832370816144,0.39446386231180675,0.39446386231180675,0.0,7.919398479936918,64.26904615772798,0,0,0,32.29417987469728,,,,
49,485.42300000000000181899,24.12500000000000000000,4.86500000000000021316,4.865,19.259999999999998,0.0,0,18.93419403524716,64.26904615772798,51.22837390994444,0.0,64.26904615772798,15.219576938469075,36.00879697147536,206.85359233544037,0.3258059647528391,0.3258059647528391,0.0,10.092241678099562,64.59485212248083,0,0,0,36.00879697147536,,,,
50,124.82799999999998874500,13.18700000000000116529,4.86500000000000021316,4.865,8.322000000000001,0.0,0,8.230695756062357,64.59485212248083,44.23949272753772,0.0,64.59485212248083,11.918873030436702,32.32061969710102,160.78267345209966,0.09130424393764423,0.09130424393764423,0.0,7.933509945658478,64.68615636641847,0,0,0,32.32061969710102,,,,
51,312.25900000000001455192,23.25000000000000000000,4.86500000000000021316,4.865,18.384999999999998,0.0,0,18.24959524451392,64.68615636641847,50.57021494161494,0.0,64.68615636641847,14.895084173385436,35.67513076822951,202.3102272943789,0.13540475548607736,0.13540475548607736,0.0,9.880366516185164,64.82156112190455,0,0,0,35.67513076822951,,,,
52,367.31800000000004047251,19.58099999999999951683,4.86500000000000021316,4.865,14.716,0.0,0,14.651077382194208,64.82156112190455,50.32620815042372,0.0,64.82156112190455,14.775492929887887,35.55071522053583,200.6365024826135,0.06492261780579109,0.06492261780579109,0.0,9.802262336782706,64.88648373971034,0,0,0,35.55071522053583,,,,
