vazao,vazao_calc,chuva_media
0.0,0.3458361,4.562
0.0,0.91550195,4.143
2.992,0.40593022,1.814
2.71,0.0,0.931
18.832,0.37595043,8.209
29.813,0.4166904,2.718
31.814,2.9041994,13.265
23.674,0.62067324,0.0
20.375,0.0,0.043
16.881,0.0,0.303
16.413,0.0,0.518
14.614,0.0,0.074
12.861,0.0,1.818
10.959,0.0,0.112
8.688,0.0,0.502
8.167,0.0,0.107
6.712,0.0,0.755
5.417,0.0,2.064
7.664,0.36380544,10.162
13.534,2.5763154,12.289
83.7,6.672086,10.319
56.073,7.0498977,2.943
33.191,3.1583965,0.112
29.162,1.0097882,0.229
21.443,0.7838959,2.001
18.832,0.0010154658,0.043
15.499,0.0,0.692
9.786,0.12167998,3.609
5.417,0.0,0.46
4.278,0.0,0.017
3.932,0.0,0.336
6.712,0.28228295,7.388
4.641,1.1762692,6.481
15.499,0.35999107,1.109
36.778,0.98732156,4.199
39.801,1.6953896,3.487
35.318,0.95943904,1.695
32.498,1.9733548,5.906
27.26,0.48034263,0.596
28.52,0.0,0.676
38.273,0.05296811,3.078
31.814,0.3441503,4.233
20.375,0.0,0.367
10.959,0.08379024,4.247
10.959,0.0,0.15
10.959,0.0,0.339
8.688,0.05560417,3.697
8.167,0.0,1.435
6.712,0.0,0.597
5.831,0.03392289,0.0
3.602,0.16457792,0.0
1.96,0.35571155,0.028
1.74,0.58197254,1.488
4.278,0.95543563,6.8
2.445,0.0,0.0
1.96,0.02090689,0.0
1.74,0.109610826,0.0
1.344,0.24192889,0.0
2.445,0.39661807,0.0
1.535,0.5577517,0.094
1.168,0.7173136,1.222
0.721,0.865341,0.513
0.172,0.99621123,0.343
0.172,1.1082023,0.658
0.079,1.198324,0.02
0.079,1.2669848,0.0
0.047,1.316461,0.339
0.024,1.3478627,0.101
0.047,1.3695773,2.813
0.12,1.3772818,0.459
0.079,1.3752337,1.56
0.079,1.3638229,1.042
0.12,1.344522,1.009
0.857,1.3173507,0.157
0.857,1.2837145,0.0
0.721,1.2452089,0.064
0.721,1.2033004,0.782
0.599,1.1581664,0.0
0.49,1.1109334,0.0
0.307,1.0625321,0.0
0.12,1.0137212,0.0
0.047,0.9651092,0.0
0.172,0.9171996,0.038
0.599,0.87033814,0.0
0.49,0.82480526,0.0
0.079,0.7808092,0.0
0.079,0.73849314,0.0
0.047,0.69797033,0.059
0.079,0.6592705,0.0
0.12,0.62241596,0.004
0.079,0.5874001,0.0
0.079,0.5542139,0.079
0.047,0.52296156,0.963
0.079,0.4934597,0.429
0.079,0.4660338,3.396
0.079,0.44008207,0.07
0.047,0.41555452,0.077
0.047,0.39238858,0.011
0.047,0.37052613,0.0
0.047,0.34992748,0.236
0.047,0.33051446,0.053
0.047,0.31222394,0.0
0.024,0.29500428,0.12
0.047,0.27879423,0.085
0.307,0.26353434,0.0
0.857,0.24917078,0.0
0.721,0.23565201,0.0
0.234,0.22290978,0.009
0.079,0.21090278,0.0
0.047,0.19959071,0.0
0.047,0.18893519,0.0
0.047,0.1788985,0.0
0.12,0.16944477,0.0
0.172,0.16053976,0.0
0.079,0.15215084,0.008
0.079,0.14425023,0.386
0.079,0.13680536,0.114
0.079,0.12978807,0.081
0.079,0.12317146,0.0
0.047,0.1169326,0.25
0.079,0.1110573,2.339
0.079,0.10551481,0.862
0.047,0.100281395,0.15
0.047,0.09533759,0.0
0.047,0.09066603,0.0
0.079,0.08625005,0.0
0.079,0.08207423,0.0
0.079,0.07812414,0.0
0.079,0.07438612,0.0
0.12,0.07084753,0.0
0.172,0.06749643,0.0
0.12,0.06432233,0.601
0.079,0.06131397,0.0
0.12,0.05846168,0.0
0.12,0.055756226,0.141
0.12,0.053189304,0.117
0.12,0.050752904,0.67
0.079,0.04843892,0.0
0.079,0.04624047,0.0
0.079,0.044150945,0.0
0.079,0.042164218,0.0
0.079,0.040274654,0.0
0.079,0.038476728,0.0
0.079,0.036765482,0.0
0.079,0.035136074,0.0
0.079,0.033584137,0.0
0.079,0.032105353,0.0
0.047,0.030695815,0.0
0.079,0.029351842,0.0
0.079,0.02806994,0.0
0.079,0.0268468,0.0
0.079,0.025679382,0.0
0.079,0.02456479,0.709
0.079,0.02350032,1.107
0.079,0.022483267,0.008
0.079,0.021511376,0.104
0.079,0.020582186,0.0
0.079,0.019693613,0.024
0.079,0.018843608,0.0
0.079,0.018030329,0.0
0.079,0.017251918,0.045
0.047,0.016506648,0.0
0.047,0.015792917,0.0
0.047,0.015109247,0.051
0.047,0.014454187,0.051
0.047,0.0138263665,4.282
0.079,0.01322451,0.0
0.079,0.012647357,0.0
0.0,0.012093818,0.0
0.0,0.0115627665,0.0
0.0,0.011053132,0.0
0.0,0.0105640115,0.0
0.0,0.01009441,0.0
0.0,0.009643482,0.0
0.0,0.009210401,0.0
0.0,0.008794341,0.0
0.0,0.008394587,0.0
0.0,0.008010388,0.0
0.0,0.0076410873,0.0
0.0,0.007286082,0.0
0.0,0.0069446787,0.0
0.0,0.0066163316,0.0
0.0,0.006300515,0.0
0.0,0.0059966464,0.0
0.0,0.0057042562,0.0
0.0,0.005422875,0.0
0.0,0.0051520136,0.0
0.0,0.00489126,0.0
0.0,0.0046401997,0.0
0.0,0.00439842,0.0
0.0,0.0041655637,0.0
0.0,0.003941274,0.0
0.0,0.003725203,0.0
0.0,0.0035170226,0.0
0.0,0.003316413,0.0
0.0,0.0031230832,0.066
0.0,0.0029367416,0.0
0.0,0.002757135,0.0
0.0,0.0025839724,0.015
0.0,0.0024170277,0.0
0.0,0.0022560572,0.0
0.0,0.0021008167,0.0
0.0,0.0019511179,0.0
0.0,0.0018067358,0.0
0.0,0.0016674635,0.0
0.0,0.0015331225,0.0
0.0,0.0014035251,0.0
0.0,0.0012785023,0.0
0.0,0.001157866,0.0
0.0,0.0010414755,0.0
0.0,0.00092916144,0.0
0.0,0.00082078326,0.276
0.0,0.00071619987,0.602
0.0,0.0006152704,0.0
0.0,0.000517854,0.039
0.0,0.00042384732,0.0
0.0,0.00033310943,0.0
0.0,0.00024553706,0.0
0.0,0.00016252976,6.252
0.0,0.0,1.525
0.0,0.0,0.826
0.0,0.0,0.995
0.0,0.0,1.296
0.0,0.0,0.665
0.0,0.0,0.08
0.0,0.0,3.612
0.0,0.0,6.798
0.0,0.0,2.344
0.0,0.0,0.45
0.0,0.0,1.359
0.0,0.0,1.324
0.0,0.0,0.221
0.0,0.0,0.0
0.0,0.00050601864,10.509
0.0,0.0,4.138
0.0,0.005026446,11.99
0.0,0.0,1.427
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0046207746,0.0
0.0,0.03832561,0.0
0.0,0.09071293,0.121
0.0,0.15239055,0.175
0.0,0.2162208,0.0
0.0,0.2774879,0.068
0.0,0.33305302,0.0
0.0,0.3811789,0.0
0.0,0.42109454,0.0
0.0,0.452798,0.092
0.0,0.47653592,0.0
0.0,0.4931244,0.222
0.0,0.5053379,2.876
0.0,0.5123387,1.226
0.0,0.51395166,0.0
0.0,0.5110189,0.0
0.0,0.50433064,0.0
0.0,0.49460492,0.0
0.0,0.48274323,0.649
0.0,0.47149983,6.492
0.0,0.48513043,5.674
0.0,0.0,0.165
0.0,0.0,0.0
0.0,0.0014465834,0.756
0.0,0.0059016626,4.756
0.0,0.014177126,9.613
0.0,0.16603069,17.334
0.0,0.31672063,4.648
0.0,0.05336537,3.349
0.0,0.057233207,4.27
0.0,0.29698825,8.047
0.0,0.8958707,9.564
0.0,0.019678283,1.919
0.0,0.0,1.343
0.0,0.11337605,7.602
0.0,0.40466267,5.131
0.0,0.03785152,2.91
0.0,1.5872748,18.003
0.0,2.566039,5.123
0.0,2.2783933,3.767
0.0,0.82475626,2.298
0.0,0.0,0.036
0.0,0.0,0.477
0.0,0.0,0.088
0.0,0.0,0.526
0.0,0.0,2.665
0.0,0.0,0.497
0.0,0.0,0.163
0.0,0.041294187,0.0
0.0,0.1936111,1.02
0.0,0.42692068,4.406
0.0,0.6932425,0.464
0.0,0.9593188,0.0
0.0,1.2041935,0.0
0.0,1.4177382,0.418
0.0,1.6008701,1.813
0.0,2.2588153,14.159
0.0,0.025893884,0.361
0.0,0.0,0.071
0.0,0.0,0.237
0.0,0.020103944,0.204
0.0,0.20903556,9.463
0.0,0.0,1.093
0.0,0.0,2.725
0.0,0.116992645,9.78
0.0,0.0,0.741
0.0,0.0,0.044
0.0,0.031702347,0.448
0.0,0.15524645,1.021
0.0,0.35316834,4.837
0.0,5.4178767,30.696
0.0,9.816714,9.684
0.0,14.832819,9.415
0.0,30.074034,16.344
0.0,83.51765,27.195
0.0,57.455063,3.365
9.786,79.55676,15.596
0.0,41.59064,0.0
0.0,23.394966,0.63
0.0,14.232479,1.318
0.0,7.821655,0.694
0.0,3.2756433,0.308
0.0,1.3402658,1.073
0.0,0.70151025,1.956
0.0,3.805974,8.845
0.0,56.442417,34.269
0.0,50.580887,5.69
0.0,39.690285,3.481
0.0,40.11342,6.63
0.0,66.66039,16.545
0.0,60.936703,7.114
0.0,60.15001,8.317
32.498,88.255165,17.045
57.019,108.13887,15.629
0.0,96.69427,9.431
0.0,74.5512,5.379
0.0,41.67969,0.337
0.0,34.905384,3.825
0.0,18.89184,0.091
0.0,10.355322,0.529
0.0,4.3025303,0.0
0.0,1.0588433,0.0
0.0,0.008025343,0.25
0.0,0.0,0.157
0.0,0.0,1.342
0.0,0.0,0.672
0.0,0.0,0.052
0.0,0.0,0.0
0.0,0.0,0.538
0.0,0.0,0.577
0.0,0.8232058,9.513
0.0,10.3825445,19.472
47.967,11.244349,3.382
0.0,6.1467733,0.352
0.0,2.54969,0.048
2.71,1.434106,1.286
2.445,0.82372016,1.568
0.393,0.012338059,0.187
0.0,0.0,0.143
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.578
0.0,0.006612424,2.906
0.0,0.0,1.676
0.0,0.0,1.02
0.0,0.0,0.554
0.0,0.0,0.536
0.0,0.0,1.76
0.0,0.0,1.874
0.0,3.7978427,24.506
0.0,3.8758652,2.657
26.032,9.062343,10.039
36.044,24.317553,16.301
107.444,61.160892,21.34
133.344,81.78116,14.192
29.162,72.26857,6.812
20.375,71.56229,8.631
7.664,46.450752,1.328
1.168,31.873268,1.409
2.445,31.105593,4.649
2.445,19.313076,0.485
0.172,12.335385,0.562
0.0,8.048451,0.799
0.0,5.348554,1.02
0.0,3.666086,1.261
0.0,4.28068,2.849
0.0,1.5888715,0.069
0.0,0.24760236,0.103
0.0,0.0,0.516
0.0,0.0,0.345
0.0,0.0,0.0
0.0,0.0,0.027
0.0,0.16356361,4.213
0.0,0.0,1.154
0.0,0.0,0.846
0.0,0.0,0.886
0.0,0.0,0.347
0.0,0.0,0.125
0.0,0.0,0.085
0.0,0.0,0.0
0.0,0.0,0.251
0.0,0.0,0.947
0.0,0.0,0.05
0.0,0.0,0.0
0.0,0.0,0.046
0.0,0.0,0.717
0.0,0.0,1.401
0.0,0.05579718,5.506
0.0,0.0,0.091
0.0,0.0,0.839
0.0,0.0,0.514
0.0,0.0,2.736
0.0,0.25155228,12.862
0.0,0.6853534,4.058
0.0,1.2421147,3.865
0.0,0.024658572,0.068
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.377
0.0,0.0,1.078
0.0,0.0,0.316
0.0,0.0,0.157
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.195
0.0,0.0,2.543
0.0,0.0,0.939
0.0,0.0,0.226
0.0,0.0,0.035
0.0,0.0,0.356
0.0,0.0,0.635
0.0,0.0,0.155
0.0,0.0,1.114
0.0,0.0,2.269
0.0,0.0,0.247
0.0,0.0,0.68
0.0,0.0,0.128
0.0,0.0,0.095
0.0,0.0,0.006
0.0,0.001452116,0.0
0.0,0.023838624,0.227
0.0,0.061159994,0.0
0.0,0.10704244,0.0
0.0,0.15651153,0.0
0.0,0.20590381,0.0
0.0,0.25265828,0.0
0.0,0.29510212,0.0
0.0,0.33225316,0.0
0.0,0.363675,0.029
0.0,0.38926917,0.015
0.0,0.4092019,0.0
0.0,0.4238289,0.0
0.0,0.4336107,0.0
0.0,0.4390631,0.0
0.0,0.4407196,0.0
0.0,0.4391046,0.0
0.0,0.4347182,0.0
0.0,0.42802742,0.011
0.0,0.4195288,0.223
0.0,0.40950623,0.0
0.0,0.39829412,0.0
0.0,0.38618565,0.004
0.0,0.37345785,0.118
0.0,0.36029977,0.025
0.0,0.3468874,0.0
0.0,0.33337402,0.0
0.0,0.31998932,0.733
0.0,0.30676827,0.424
0.0,0.29373282,0.0
0.0,0.28095302,0.0
0.0,0.2684903,0.074
0.0,0.2563837,0.065
0.0,0.24460933,0.0
0.0,0.23320453,0.005
0.0,0.2221953,0.0
0.0,0.21159936,0.0
0.0,0.20142636,0.0
0.0,0.19168033,0.0
0.0,0.18236044,0.0
0.0,0.17346174,0.0
0.0,0.16497648,0.0
0.0,0.15689453,0.0
0.0,0.14920425,0.011
0.0,0.14189224,0.0
0.0,0.13494432,0.0
0.0,0.12834604,0.0
0.0,0.12208268,0.0
0.0,0.11613914,0.0
0.0,0.11050047,0.0
0.0,0.10515216,0.0
0.0,0.10007986,0.0
0.0,0.09526973,0.0
0.0,0.09070827,0.0
0.0,0.086382456,0.0
0.0,0.08227998,0.0
0.0,0.07838881,0.0
0.0,0.074697524,0.0
0.0,0.07119545,0.0
0.0,0.0678722,0.0
0.0,0.06471797,0.0
0.0,0.061723545,0.0
0.0,0.058880124,0.0
0.0,0.056178767,0.0
0.0,0.053611845,0.0
0.0,0.05117214,0.0
0.0,0.048852783,0.0
0.0,0.046647158,0.0
0.0,0.044549216,0.0
0.0,0.042553134,0.0
0.0,0.040653348,0.0
0.0,0.03884468,0.0
0.0,0.03712231,0.0
0.0,0.03548159,0.0
0.0,0.033918157,0.0
0.0,0.03242795,0.021
0.0,0.031007104,0.0
0.0,0.029651897,0.0
0.0,0.028358987,0.0
0.0,0.027125027,0.0
0.0,0.025947087,0.0
0.0,0.0248222,0.0
0.0,0.02374766,0.0
0.0,0.022720952,0.0
0.0,0.02173963,0.0
0.0,0.020801349,0.106
0.0,0.019904114,0.0
0.0,0.019045748,0.0
0.0,0.018224373,0.0
0.0,0.017438184,0.0
0.0,0.016685475,0.0
0.0,0.015964644,0.058
0.0,0.0152741335,0.165
0.0,0.014612499,0.078
0.0,0.013978367,0.126
0.0,0.013370423,0.008
0.0,0.012787502,0.0
0.0,0.012228385,0.037
0.0,0.011691979,0.042
0.0,0.011177272,0.0
0.0,0.010683248,0.331
0.0,0.010208969,0.0
0.0,0.00975357,0.0
0.0,0.009316206,0.0
0.0,0.00889605,0.0
0.0,0.00849237,0.0
0.0,0.008104414,0.029
0.0,0.0077315243,0.015
0.0,0.0073730443,0.0
0.0,0.007028353,0.0
0.0,0.0066968496,0.0
0.0,0.006377952,0.0
0.0,0.006071209,0.0
0.0,0.0057760198,0.0
0.0,0.0054919333,0.002
0.0,0.00536614,8.503
0.0,0.20534217,25.236
0.0,4.9458094,25.526
0.0,1.1459658,1.096
0.0,0.0,0.127
0.0,0.0,0.704
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.002
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.06507856,0.0
0.0,0.28203195,0.771
0.0,0.5782176,0.0
0.0,0.89827776,0.0
0.0,1.2048938,0.0
0.0,1.4753728,0.0
0.0,1.6980864,0.0
0.0,1.8692348,0.0
0.0,1.9901531,0.0
0.0,2.065237,0.0
0.0,2.1004374,0.0
0.0,2.102241,0.0
0.0,2.0770137,0.0
0.0,2.0306306,0.0
0.0,1.9682786,0.0
0.0,1.8943982,0.0
0.0,1.8126919,0.0
0.0,1.726926,0.437
0.0,1.6391665,0.391
0.0,1.5508829,0.213
0.0,1.4640372,0.714
0.0,1.3796533,0.9
0.0,1.2974974,0.0
0.0,1.2194834,1.694
0.0,1.1465678,3.164
0.0,1.0765183,0.0
0.0,1.0106748,2.042
0.0,0.9481778,0.561
0.0,0.88923657,0.676
0.0,0.8337923,0.754
0.0,0.78154594,0.169
0.0,0.73239225,0.055
0.0,0.68635553,0.582
0.0,0.6433779,1.089
0.0,0.6034442,2.132
0.0,0.5664923,3.311
0.0,0.53179294,0.0
0.0,0.49927127,0.181
0.0,0.46880528,0.084
0.0,0.44027865,0.0
0.0,0.41367424,1.166
0.0,0.38917854,6.001
0.0,0.08146382,1.916
0.0,0.08524528,0.317
0.0,0.08806752,0.0
0.0,0.09027453,2.383
0.0,0.09185288,1.828
0.0,0.09311532,4.618
0.0,0.09384919,2.03
0.0,0.09461011,6.877
0.0,0.11037964,5.351
0.0,0.0,0.377
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.358
0.0,0.000126244,0.962
0.0,0.0020700446,0.036
0.0,0.0042849034,0.029
0.0,0.006597226,0.126
0.0,0.00902004,2.951
0.0,0.011416665,1.651
0.0,0.0149769345,9.257
0.0,0.037752893,5.27
0.0,0.07052425,5.224
0.0,0.060254794,4.622
0.0,0.0,0.716
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0012567759,0.003
0.0,0.008523818,0.063
0.0,0.020377623,6.995
0.0,0.054620482,8.893
0.0,0.0,0.0
0.0,0.0,0.207
0.0,0.00029853324,0.65
0.0,0.01702607,0.391
0.0,0.04594774,1.415
0.0,0.08282523,2.065
0.0,0.12774503,5.573
0.0,0.026437748,0.054
0.0,0.054114114,3.239
0.0,0.0870278,2.911
0.0,0.12780266,6.671
0.0,0.20124285,7.7
0.0,0.0,0.644
0.0,0.0,0.337
0.0,0.002229052,6.889
0.0,0.0,1.342
0.0,0.012777076,9.475
0.0,0.21128526,11.461
0.0,0.5851854,6.584
0.0,1.8635231,12.571
0.0,7.6292663,18.857
40.579,20.78701,17.858
26.642,11.019151,0.797
0.393,4.5329123,0.392
0.0,3.330812,2.696
0.0,9.939157,12.328
18.832,25.995073,16.498
20.375,36.697117,11.318
7.179,31.43754,4.268
0.0,18.248896,1.064
0.0,27.028278,10.618
1.005,19.34591,2.526
0.0,8.681833,0.0
0.0,2.9189477,0.073
0.0,0.30488136,0.078
0.0,0.0,0.575
0.0,0.8362084,8.245
0.0,0.0,0.143
0.0,0.0,0.107
0.0,0.0,1.688
0.0,0.0,1.138
0.0,0.0,2.678
0.0,2.3331425,15.343
0.0,0.5569666,1.198
0.0,0.0,0.24
0.0,0.42168307,6.656
0.0,0.132574,2.577
0.0,0.03638694,2.546
0.0,0.73834944,6.629
0.0,0.0,0.808
0.0,0.18622665,4.169
0.0,2.6416094,12.579
0.0,11.746382,16.207
0.0,24.00389,13.305
0.0,25.076767,5.635
0.0,28.547337,7.451
0.0,28.80207,5.877
0.0,16.238897,0.607
0.0,8.195462,0.403
0.0,5.2324314,1.755
0.0,7.45926,5.514
0.0,13.288282,9.968
0.0,6.0874987,0.238
0.002,4.286174,2.2
0.393,8.1653805,8.4
0.079,12.225053,7.844
0.0,16.315928,7.768
0.0,45.4128,22.487
9.786,37.102085,3.815
1.005,30.96877,3.725
0.393,29.186209,4.923
0.0,29.977694,6.476
0.0,20.032595,1.804
0.0,12.885477,1.564
0.0,12.800348,3.899
0.0,26.822474,16.032
0.0,25.215563,4.406
9.786,18.175663,1.631
0.079,9.873558,0.054
1.005,20.042757,12.552
5.02,33.84266,12.855
40.579,98.55777,28.015
127.997,137.43521,19.251
61.884,81.01805,1.418
29.813,47.318222,0.198
14.226,41.482914,4.012
11.573,80.89328,19.072
12.207,47.122505,0.177
14.614,27.863142,0.0
7.179,16.359116,0.0
9.786,9.566039,0.215
8.167,5.388456,0.383
1.005,2.2329028,0.0
0.393,0.50495404,0.0
0.393,0.0,0.0
0.024,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.086
0.0,0.22337763,6.326
0.0,0.34073195,2.926
0.0,0.0,0.074
0.0,0.0,1.121
0.0,0.17253804,5.901
0.0,0.0,0.024
0.0,0.09433635,3.979
0.0,0.0,0.096
0.0,0.0,0.355
0.0,0.0,0.0
0.0,0.0,0.025
0.0,0.0,1.68
0.0,0.0,0.067
0.0,0.0,2.101
0.0,0.0,0.078
0.0,0.0,0.091
0.0,0.0026619167,3.105
0.0,0.0,0.075
0.0,0.0,0.166
0.0,0.0,0.299
0.0,0.020926652,3.594
0.0,0.0,0.165
0.0,0.0,0.044
0.0,0.0,0.085
0.0,0.0,0.0
0.0,0.0,0.093
0.0,0.0,0.0
0.0,0.0,0.089
0.0,0.0,0.743
0.0,0.0,0.0
0.0,0.0,0.098
0.0,0.0,0.0
0.0,0.0,1.352
0.0,0.0,3.305
0.0,0.0,3.571
0.0,0.0026470097,5.359
0.0,0.0,0.314
0.0,0.0,0.079
0.0,0.0,0.0
0.0,0.00032733264,0.0
0.0,0.017130053,0.0
0.0,0.04550961,0.051
0.0,0.08056479,0.373
0.0,0.11834751,0.237
0.0,0.15615864,0.424
0.0,0.19347058,2.316
0.0,0.2277305,0.608
0.0,0.25808856,0.605
0.0,0.28956467,6.279
0.0,0.0,0.0
0.0,0.0,0.393
0.0,0.005393117,0.178
0.0,0.014833632,0.182
0.0,0.050986193,14.184
0.0,0.658425,18.174
0.0,1.4099452,6.488
0.0,3.627322,11.954
3.419,112.37493,59.748
0.0,95.69714,8.68
0.0,125.77665,17.943
0.0,68.08549,0.909
0.0,36.960377,0.269
0.0,42.000324,8.264
0.0,24.82753,0.641
0.0,19.352556,2.581
0.0,10.27964,0.32
0.0,4.32612,0.015
0.0,1.1498553,0.078
0.0,0.019577006,0.231
0.0,0.04150895,2.926
0.0,0.0,2.067
0.0,0.0,0.364
0.0,0.6571409,7.401
0.0,0.0,0.012
0.0,0.0,0.254
0.0,0.0,0.074
0.0,1.1888722,10.79
0.0,27.133701,29.525
0.0,23.035889,3.33
0.0,11.902623,0.074
0.0,5.9435806,0.484
0.0,2.8823056,0.981
0.0,1.0109929,0.983
0.0,0.023857148,0.519
0.0,0.0,0.495
0.0,0.12595011,3.999
0.0,0.0,0.453
0.0,0.0,3.236
0.0,2.4555457,13.814
0.0,7.532179,10.436
0.0,4.1236916,1.261
0.0,1.4155992,0.715
0.0,0.028327914,0.148
0.0,0.0,0.068
0.0,0.0,0.434
0.0,0.0,0.106
0.0,0.0,0.624
0.0,0.0,1.702
0.0,0.19274294,5.917
0.0,0.0,0.097
0.0,0.0,2.986
0.0,0.0,0.0
0.0,0.0,0.853
0.0,0.0,0.171
0.0,0.0,0.225
0.0,2.5453508,21.488
0.0,0.11003637,0.193
0.0,0.0,0.033
0.0,0.0,0.157
0.0,0.0,0.321
0.0,0.0,1.973
0.0,0.049541563,4.536
0.0,0.0,1.493
0.0,0.0,0.016
0.0,0.0,0.019
0.0,0.0,2.175
0.0,0.0,0.0
0.0,0.058772556,0.0
0.0,0.26813608,2.866
0.0,0.5655226,0.947
0.0,0.89446306,0.15
0.0,1.214228,0.0
0.0,1.5003799,0.023
0.0,1.7400721,0.087
0.0,1.9393693,2.001
0.0,2.4339345,11.556
0.0,0.93079823,2.994
0.0,3.251276,20.453
0.0,2.26724,3.481
0.0,3.7394207,7.68
0.0,8.231831,13.948
0.0,1.859707,0.007
0.0,0.0,0.0
0.0,0.0,3.1
0.0,0.0,0.349
0.0,0.4507656,9.03
0.0,0.22260064,3.432
0.0,0.0,0.423
0.0,0.0,3.847
0.0,0.0,0.165
0.0,0.0,0.353
0.0,0.07534903,1.069
0.0,0.3227948,0.865
0.0,0.6816899,3.458
0.0,1.0809435,0.905
0.0,1.4679526,0.088
0.0,1.8116795,0.0
0.0,2.0960867,0.0
0.0,2.315505,0.0
0.0,2.4711428,0.0
0.0,2.568356,0.0
0.0,2.615759,0.205
0.0,2.6213417,0.0
0.0,2.59338,0.103
0.0,2.5503392,2.955
0.0,2.4937356,2.563
0.0,2.4211242,0.973
0.0,2.3337278,0.0
0.0,2.253084,5.448
0.0,2.2395685,8.629
0.0,2.7957888,14.774
0.0,0.67886025,2.03
0.0,0.065063976,2.74
0.0,0.0,0.598
0.0,0.0,0.488
0.0,0.08808006,10.118
0.0,0.8964977,13.358
0.0,6.0598793,19.718
0.0,14.952709,14.7
0.0,20.763012,9.562
0.008,8.994366,0.057
0.065,4.8483152,1.729
0.027,3.0850751,2.559
0.0,9.643565,12.821
0.082,19.037691,12.416
1.348,19.525368,5.272
0.0,13.166857,2.406
0.038,7.0440855,1.453
0.005,4.646035,2.554
0.0,0.7380444,0.094
0.027,0.0,0.551
0.05,4.593567,18.021
0.027,4.0871425,3.158
0.008,4.9985075,4.194
0.001,1.2819711,0.373
0.0,0.19453163,1.418
0.0,0.0,1.248
0.0,0.0019761038,3.644
0.0,0.78885037,8.227
0.0,3.2437375,9.273
0.0,1.190856,1.503
0.0,0.0,0.331
0.0,0.0,2.782
0.0,0.0,2.075
0.0,0.0,1.718
0.0,0.3315647,7.168
0.0,0.0,0.169
0.0,0.0,1.157
0.0,0.30498296,7.346
0.0,2.8282707,12.916
0.0,1.2367228,1.948
0.0,0.010688415,0.706
0.0,0.0,1.594
0.0,0.0,0.024
0.0,0.0,0.117
0.0,0.0,1.267
0.0,0.0,0.807
0.0,0.0,2.685
0.0,0.0,1.579
0.0,0.021259509,4.255
0.0,0.9943431,12.745
0.0,1.2860639,4.04
0.0,2.2914014,5.299
0.0,1.8407944,2.992
0.0,0.12790824,0.598
0.0,0.0,0.02
0.0,0.0710538,0.186
0.0,0.30977887,0.774
0.0,0.6510992,1.482
0.0,1.0355326,0.797
0.0,1.4883271,4.873
0.0,1.7934613,4.114
0.0,2.6187954,8.597
0.0,4.1052723,10.037
0.0,13.325073,22.516
0.0,14.541113,5.176
0.0,7.7029376,0.88
0.0,11.506576,8.426
0.0,59.13971,32.836
0.0,101.30302,20.543
0.0,72.49954,4.082
0.0,50.234627,2.782
0.0,46.106068,5.933
0.0,30.070494,1.626
0.0,16.297894,0.209
0.0,8.620262,0.494
0.0,3.2849686,0.0
0.005,3.7287188,3.419
0.008,5.201736,4.224
0.0,1.715038,0.42
0.0,0.1017075,0.255
0.0,0.0,0.3
0.0,0.0,0.032
0.0,0.0,0.155
0.0,0.56274736,7.432
0.0,1.0252296,3.174
0.0,0.014418154,0.033
0.0,0.37482473,4.39
0.0,0.18631728,2.006
0.0,0.0,0.924
0.0,0.0,0.063
0.0,0.0,0.474
0.0,0.0,0.048
0.0,0.0,0.0
0.0,0.0,0.169
0.0,0.0,0.015
0.0,0.0,0.207
0.0,0.0,0.0
0.0,0.0,1.865
0.0,0.2628803,9.828
0.0,0.0,0.182
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.047
0.0,0.00802692,0.802
0.0,0.1275752,0.938
0.0,0.34220344,0.0
0.0,0.6068336,0.0
0.0,0.88694763,0.0
0.0,1.1579343,0.0
0.0,1.4036458,0.0
0.0,1.614716,0.0
0.0,1.7870536,0.027
0.0,1.9213537,0.112
0.0,2.0218837,0.681
0.0,2.0880775,0.0
0.0,2.1239314,0.025
0.0,2.133918,0.098
0.0,2.12495,0.896
0.0,2.1063907,2.8
0.0,2.075003,1.278
0.0,2.0385773,3.147
0.0,1.9897244,0.109
0.0,1.9323363,0.52
0.0,1.8692372,0.806
0.0,1.800522,0.043
0.0,1.7289482,0.522
0.0,1.6554346,0.31
0.0,1.5826141,1.289
0.0,1.5149256,3.892
0.0,1.0909814,1.834
0.0,1.0698962,0.041
0.0,1.0438948,0.059
0.0,1.0142623,0.239
0.0,0.98177797,0.106
0.0,0.94810057,1.117
0.0,0.91287065,0.053
0.0,0.8766921,0.043
0.0,0.8472899,6.42
